name,price,image_url,units,category
Cold Extracted Juice - Valencia Orange,990,https://www.bigbasket.com/media/uploads/p/l/1212124_2-raw-pressery-cold-extracted-juice-valencia-orange.jpg,3x1 L,Beverages
"Cold Extracted Juice - Basics, Valencia Orange",500,https://www.bigbasket.com/media/uploads/p/l/1213853_1-raw-pressery-cold-extracted-juice-basics-valencia-orange.jpg,5x250 ml,Beverages
Chicken Curry Cut Without Skin 500 g + Rohu Fish Large Curry Cut 500 g,609,https://www.bigbasket.com/media/uploads/p/l/1221166_1-fresho-chicken-curry-cut-without-skin-500-g-rohu-fish-large-curry-cut-500-g.jpg,Combo,"Eggs, Meat & Fish"
Chicken Curry Cut Without Skin 500 g + Chicken Drumstick Without Skin 500 g,540,https://www.bigbasket.com/media/uploads/p/l/1221159_1-fresho-chicken-curry-cut-without-skin-500-g-chicken-drumstick-without-skin-500-g.jpg,Combo,"Eggs, Meat & Fish"
Chicken Curry Cut Without Skin 500 g + Basa Fish Fillet 500 g,763,https://www.bigbasket.com/media/uploads/p/l/1221161_1-fresho-chicken-curry-cut-without-skin-500-g-basa-fish-fillet-500-g.jpg,Combo,"Eggs, Meat & Fish"
Spring Onion - With roots,14.29,https://www.bigbasket.com/media/uploads/p/l/20000981_6-fresho-spring-onion-with-roots.jpg,100 g,Fruits & Vegetables
Chicken 1 kg + BB Royal Biryani Basmati Rice - Extra Long 1 kg Pouch,639,https://www.bigbasket.com/media/uploads/p/l/1220958_1-fresho-chicken-1-kg-bb-royal-biryani-basmati-rice-extra-long-1-kg-pouch.jpg,Combo,"Eggs, Meat & Fish"
Beans - Broad (Loose),140.26,https://www.bigbasket.com/media/uploads/p/l/10000036_20-fresho-beans-broad.jpg,1 kg,Fruits & Vegetables
Beans - Broad (Loose),35.06,https://www.bigbasket.com/media/uploads/p/l/10000037_20-fresho-beans-broad.jpg,250 g,Fruits & Vegetables
Beans - Broad (Loose),70.13,https://www.bigbasket.com/media/uploads/p/l/10000038_17-fresho-beans-broad.jpg,500 g,Fruits & Vegetables
Chicken Curry Cut Without Skin 500 g + Catla Fish Large Curry Cut 500 g,679,https://www.bigbasket.com/media/uploads/p/l/1221167_1-fresho-chicken-curry-cut-without-skin-500-g-catla-fish-large-curry-cut-500-g.jpg,Combo,"Eggs, Meat & Fish"
Fresho Meat Chicken Curry Cut Without Skin 1kg + Everest Chicken Masala 100g,526,https://www.bigbasket.com/media/uploads/p/l/1202514_1-bb-combo-fresho-meat-chicken-curry-cut-without-skin-1kg-everest-chicken-masala-100g.jpg,Combo,"Eggs, Meat & Fish"
Chicken Curry Cut Without Skin 500 g + Mackerel Fish Large Whole Cleaned 500 g,748,https://www.bigbasket.com/media/uploads/p/l/1221163_1-fresho-chicken-curry-cut-without-skin-500-g-mackerel-fish-large-whole-cleaned-500-g.jpg,Combo,"Eggs, Meat & Fish"
Fresho Chicken Curry Cut Without Skin 1 kg + Kara Coconut Milk - Classic 400 ml,594,https://www.bigbasket.com/media/uploads/p/l/1213732_1-bb-combo-fresho-chicken-curry-cut-without-skin-1-kg-kara-coconut-milk-classic-400-ml.jpg,Combo,"Eggs, Meat & Fish"
Chicken Curry Cut Without Skin 500 g + Chicken Lollipop 500 g,553,https://www.bigbasket.com/media/uploads/p/l/1221160_1-fresho-chicken-curry-cut-without-skin-500-g-chicken-lollipop-500-g.jpg,Combo,"Eggs, Meat & Fish"
Chicken Curry Cut Without Skin 500 g + Chicken Seekh Kabab Nawabi 500 g,663,https://www.bigbasket.com/media/uploads/p/l/1221183_1-fresho-chicken-curry-cut-without-skin-500-g-chicken-seekh-kabab-nawabi-500-g.jpg,Combo,"Eggs, Meat & Fish"
Chicken Curry Cut Without Skin 500 g + Chicken Seekh Kabab Regular 500 g,608,https://www.bigbasket.com/media/uploads/p/l/1221182_1-fresho-chicken-curry-cut-without-skin-500-g-chicken-seekh-kabab-regular-500-g.jpg,Combo,"Eggs, Meat & Fish"
Chicken Curry Cut Without Skin 500 g + Sardine Fish Large Whole Cleaned 500 g,609,https://www.bigbasket.com/media/uploads/p/l/1221162_1-fresho-chicken-curry-cut-without-skin-500-g-sardine-fish-large-whole-cleaned-500-g.jpg,Combo,"Eggs, Meat & Fish"
Chicken Curry Cut Without Skin 500 g + Chicken Seekh Kabab Punjabi 500 g,618,https://www.bigbasket.com/media/uploads/p/l/1221184_1-fresho-chicken-curry-cut-without-skin-500-g-chicken-seekh-kabab-punjabi-500-g.jpg,Combo,"Eggs, Meat & Fish"
Chicken Curry Cut Without Skin 500 g + Chicken Seekh Kabab Malai N Cheese 500 g,618,https://www.bigbasket.com/media/uploads/p/l/1221186_1-fresho-chicken-curry-cut-without-skin-500-g-chicken-seekh-kabab-malai-n-cheese-500-g.jpg,Combo,"Eggs, Meat & Fish"
"Chicken Curry Cut Without Skin 500 g + Prawns, Peeled & Deveined 500 g",2342,https://www.bigbasket.com/media/uploads/p/l/1221164_1-fresho-chicken-curry-cut-without-skin-500-g-prawns-peeled-deveined-500-g.jpg,Combo,"Eggs, Meat & Fish"
Chicken Curry Cut Without Skin 500 g + Mutton Seekh Kabab Regular 500 g,798,https://www.bigbasket.com/media/uploads/p/l/1221187_1-fresho-chicken-curry-cut-without-skin-500-g-mutton-seekh-kabab-regular-500-g.jpg,Combo,"Eggs, Meat & Fish"
Chicken Curry Cut Without Skin 500 g + Chicken Seekh Kabab Lime N Pudina 500 g,743,https://www.bigbasket.com/media/uploads/p/l/1221185_1-fresho-chicken-curry-cut-without-skin-500-g-chicken-seekh-kabab-lime-n-pudina-500-g.jpg,Combo,"Eggs, Meat & Fish"
Garlic - Peeled,76.62,https://www.bigbasket.com/media/uploads/p/l/30005201_4-fresho-garlic-peeled.jpg,200 g,Fruits & Vegetables
Garlic - Peeled,101.31,https://www.bigbasket.com/media/uploads/p/l/1203447_1-fresho-garlic-peeled.jpg,3x100 g,Fruits & Vegetables
Garlic - Peeled,33.77,https://www.bigbasket.com/media/uploads/p/l/40010687_4-fresho-garlic-peeled.jpg,100 g,Fruits & Vegetables
Coconut - Large,36.36,https://www.bigbasket.com/media/uploads/p/l/10000092_15-fresho-coconut-large.jpg,1 pc,Fruits & Vegetables
Chocos - Moons & Stars,190,https://www.bigbasket.com/media/uploads/p/l/30005233_21-kelloggs-chocos-moons-stars.jpg,375 g,Snacks & Branded Foods
Chocos - Moons & Stars,674,https://www.bigbasket.com/media/uploads/p/l/40157811_9-kelloggs-chocos-moons-stars.jpg,1.2 Kg,Snacks & Branded Foods
Chocos - Moons & Stars,5,https://www.bigbasket.com/media/uploads/p/l/40022246_4-kelloggs-chocos-moons-stars.jpg,11 g,Snacks & Branded Foods
Green Peas,65,https://www.bigbasket.com/media/uploads/p/l/40005419_4-yuliez-green-peas.jpg,200 g,Snacks & Branded Foods
Green Peas,150,https://www.bigbasket.com/media/uploads/p/l/40002829_4-yuliez-green-peas.jpg,500 g,Snacks & Branded Foods
Green Peas,260,https://www.bigbasket.com/media/uploads/p/l/40003827_3-yuliez-green-peas.jpg,1 Kg,Snacks & Branded Foods
Emperia Premium Tea 1kg+bb Royal Refined Sugar (Sulphurless) 2kg,745,https://www.bigbasket.com/media/uploads/p/l/1221264_1-bb-combo-emperia-premium-tea-1kgbb-royal-refined-sugar-sulphurless-2kg.jpg,Combo,Beverages
Emperia Premium Tea 500g+ bb Royal Refined Sugar (Sulphurless) 1kg,375,https://www.bigbasket.com/media/uploads/p/l/1221265_1-bb-combo-emperia-premium-tea-500g-bb-royal-refined-sugar-sulphurless-1kg.jpg,Combo,Beverages
"Frozen Sweet Corn - Preservative Free, Fresh & Juicy Kernels",100,https://www.bigbasket.com/media/uploads/p/l/40251515_2-fresho-frozen-sweet-corn-preservative-free-fresh-juicy-kernels.jpg,500 g,Snacks & Branded Foods
Frozen Sweet Corn,200,https://www.bigbasket.com/media/uploads/p/l/40208830_10-fresho-frozen-sweet-corn.jpg,1 kg,Snacks & Branded Foods
Fruit Power Juice - Litchi,115,https://www.bigbasket.com/media/uploads/p/l/229936_4-real-fruit-power-juice-litchi.jpg,1 L,Beverages
India's No.1 Juice - Litchi,20,https://www.bigbasket.com/media/uploads/p/l/265841_9-real-indias-no1-juice-litchi.jpg,180 ml,Beverages
Fruit Power - Litchi,230,https://www.bigbasket.com/media/uploads/p/l/1203082_4-real-fruit-power-litchi.jpg,2x1 L,Beverages
Fruit Power Juice - Litchi,345,https://www.bigbasket.com/media/uploads/p/l/1209764_2-real-fruit-power-juice-litchi.jpg,3x1 L,Beverages
Drumstick/Moringa,22.4,https://www.bigbasket.com/media/uploads/p/l/10000109_18-fresho-drumstickmoringa.jpg,250 g,Fruits & Vegetables
Drumstick/Moringa,89.61,https://www.bigbasket.com/media/uploads/p/l/10000334_15-fresho-drumstickmoringa.jpg,1 kg,Fruits & Vegetables
Chicken Curry Cut Without Skin + Mutton - Curry Cut + Rohu Fish Large Curry Cut,1387,https://www.bigbasket.com/media/uploads/p/l/1221179_1-fresho-chicken-curry-cut-without-skin-mutton-curry-cut-rohu-fish-large-curry-cut.jpg,Combo,"Eggs, Meat & Fish"
Garlic - Organically Grown (Loose),18.5,https://www.bigbasket.com/media/uploads/p/l/50000506_5-fresho-garlic-organically-grown.jpg,100 g,Fruits & Vegetables
Garlic - Organically Grown (Loose),46.26,https://www.bigbasket.com/media/uploads/p/l/50000507_5-fresho-garlic-organically-grown.jpg,250 g,Fruits & Vegetables
Garlic - Organically Grown (Loose),185.04,https://www.bigbasket.com/media/uploads/p/l/40029982_3-fresho-garlic-organically-grown.jpg,1 kg,Fruits & Vegetables
Pomegranate - Peeled,314.29,https://www.bigbasket.com/media/uploads/p/l/40097808_2-fresho-pomegranate-peeled.jpg,500 g,Fruits & Vegetables
Pomegranate - Peeled,133.77,https://www.bigbasket.com/media/uploads/p/l/40005823_7-fresho-pomegranate-peeled.jpg,200 g,Fruits & Vegetables
"Amaranthus - Red Cleaned, without roots",141.56,https://www.bigbasket.com/media/uploads/p/l/40001242_16-fresho-amaranthus-red-cleaned-without-roots.jpg,1 kg,Fruits & Vegetables
"Amaranthus - Red Cleaned, without roots",35.39,https://www.bigbasket.com/media/uploads/p/l/30000575_14-fresho-amaranthus-red-cleaned-without-roots.jpg,250 g,Fruits & Vegetables
Baby Lotion,170,https://www.bigbasket.com/media/uploads/p/l/100316308_6-himalaya-baby-baby-lotion.jpg,200 ml,Baby Care
Baby Lotion,300,https://www.bigbasket.com/media/uploads/p/l/20002821_3-himalaya-baby-baby-lotion.jpg,400 ml,Baby Care
Baby Lotion,95,https://www.bigbasket.com/media/uploads/p/l/40013478_5-himalaya-baby-baby-lotion.jpg,100 ml,Baby Care
Beans - Cluster (Loose),21.1,https://www.bigbasket.com/media/uploads/p/l/10000040_10-fresho-beans-cluster.jpg,250 g,Fruits & Vegetables
Beans - Cluster (Loose),42.21,https://www.bigbasket.com/media/uploads/p/l/10000041_7-fresho-beans-cluster.jpg,500 g,Fruits & Vegetables
Beans - Cluster (Loose),84.42,https://www.bigbasket.com/media/uploads/p/l/10000039_7-fresho-beans-cluster.jpg,1 kg,Fruits & Vegetables
Chocolate Home - Treats Pack,447,https://www.bigbasket.com/media/uploads/p/l/1212499_1-cadbury-dairy-milk-chocolate-home-treats-pack.jpg,3x126 g,Snacks & Branded Foods
Chocolate Home Treats Pack,149,https://www.bigbasket.com/media/uploads/p/l/40019374_16-cadbury-dairy-milk-chocolate-home-treats-pack.jpg,126 g,Snacks & Branded Foods
"Chocolate Home Treats Pack, 126 g, 18 Units",298,https://www.bigbasket.com/media/uploads/p/l/1200587_2-cadbury-dairy-milk-chocolate-home-treats-pack-126-g-18-units.jpg,2x126 g,Snacks & Branded Foods
Colocasia (Loose),44.81,https://www.bigbasket.com/media/uploads/p/l/10000096_15-fresho-colocasia.jpg,500 g,Fruits & Vegetables
Colocasia (Loose),89.61,https://www.bigbasket.com/media/uploads/p/l/10000094_15-fresho-colocasia.jpg,1 kg,Fruits & Vegetables
Colocasia (Loose),22.4,https://www.bigbasket.com/media/uploads/p/l/10000095_16-fresho-colocasia.jpg,250 g,Fruits & Vegetables
"Premium Care Diaper Pants - Medium, 7-12 kg, Air Channels, Lotion with Aloe Vera",320,https://www.bigbasket.com/media/uploads/p/l/40136608_6-pampers-premium-care-diapers-medium.jpg,16 pcs,Baby Care
"Premium Care Diaper Pants - M, 7-12 kg, Cotton-Like Softness, Lotion with Aloe Vera",1199,https://www.bigbasket.com/media/uploads/p/l/40136609_6-pampers-premium-care-diapers-medium.jpg,54 pcs,Baby Care
"Premium Care Diaper Pants - M, 7-12 kg, Lotion with Aloe Vera",2398,https://www.bigbasket.com/media/uploads/p/l/40136611_5-pampers-premium-care-diapers-medium.jpg,108 pcs,Baby Care
"Premium Care Diaper Pants - Medium, 7-12 kg, Air Channels, Lotion with Aloe Vera",799,https://www.bigbasket.com/media/uploads/p/l/40040325_12-pampers-premium-care-diapers-medium.jpg,38 pcs,Baby Care
"Premium Care Diaper Pants - Medium, 7-12 kg, Air Channels, Lotion with Aloe Vera",3449,https://www.bigbasket.com/media/uploads/p/l/40180905_5-pampers-premium-care-diapers-medium.jpg,162 pcs,Baby Care
Fresho Chicken Breast Boneless 4-5 pcs 500g +Kara Coconut Milk UHT Classic 200ml,435,https://www.bigbasket.com/media/uploads/p/l/1213733_1-bb-combo-fresho-chicken-breast-boneless-4-5-pcs-500g-kara-coconut-milk-uht-classic-200ml.jpg,Combo,"Eggs, Meat & Fish"
Grand Filter Coffee,230,https://www.bigbasket.com/media/uploads/p/l/40176778_5-tata-coffee-grand-filter-coffee.jpg,500 g,Beverages
Grand Filter Coffee,75,https://www.bigbasket.com/media/uploads/p/l/40176779_6-tata-coffee-grand-filter-coffee.jpg,200 g,Beverages
"Filter Coffee - Grand, Rich & Aromatic",37,https://www.bigbasket.com/media/uploads/p/l/40176780_6-tata-coffee-filter-coffee-grand-rich-aromatic.jpg,100 g,Beverages
100% Pure Honey,120,https://www.bigbasket.com/media/uploads/p/l/40073728_9-bb-royal-100-pure-honey.jpg,250 g,Snacks & Branded Foods
100% Pure Honey,900,https://www.bigbasket.com/media/uploads/p/l/1212624_1-bb-royal-100-pure-honey.jpg,2x1 kg,Snacks & Branded Foods
100% Pure Honey,440,https://www.bigbasket.com/media/uploads/p/l/1212724_1-bb-royal-100-pure-honey.jpg,2 x 500 g,Snacks & Branded Foods
100% Pure Honey,450,https://www.bigbasket.com/media/uploads/p/l/40073726_9-bb-royal-100-pure-honey.jpg,1 kg,Snacks & Branded Foods
100% Pure Honey,220,https://www.bigbasket.com/media/uploads/p/l/40073727_9-bb-royal-100-pure-honey.jpg,500 g,Snacks & Branded Foods
Watermelon - Organically Grown (Loose),68.97,https://www.bigbasket.com/media/uploads/p/l/40023482_8-fresho-watermelon-organically-grown.jpg,1 pc (approx. 1 -3 kg),Fruits & Vegetables
Snake Gourd,38.96,https://www.bigbasket.com/media/uploads/p/l/10000184_13-fresho-snake-gourd.jpg,1 kg,Fruits & Vegetables
Snake Gourd,19.48,https://www.bigbasket.com/media/uploads/p/l/10000185_11-fresho-snake-gourd.jpg,500 g,Fruits & Vegetables
Snake Gourd,9.74,https://www.bigbasket.com/media/uploads/p/l/10000186_11-fresho-snake-gourd.jpg,250 g,Fruits & Vegetables
All in One Mixture,49,https://www.bigbasket.com/media/uploads/p/l/40115863_9-tasties-namkeen-all-in-one-mixture.jpg,150 g,Snacks & Branded Foods
Namkeen - All In One Mixture,294,https://www.bigbasket.com/media/uploads/p/l/1209797_3-tasties-namkeen-all-in-one-mixture.jpg,6x150 g,Snacks & Branded Foods
Namkeen - All In One Mixture,147,https://www.bigbasket.com/media/uploads/p/l/1209791_2-tasties-namkeen-all-in-one-mixture.jpg,3x150 g,Snacks & Branded Foods
"Tomato Ketchup - Classic Blend, Rich & Thick Condiment",130,https://www.bigbasket.com/media/uploads/p/l/40015686_7-del-monte-tomato-ketchup-classic-blend-rich-thick-condiment.jpg,950 g,Snacks & Branded Foods
"Tomato Ketchup - Classic Blend, Rich & Thick Condiment",95,https://www.bigbasket.com/media/uploads/p/l/40015687_4-del-monte-tomato-ketchup-classic-blend-rich-thick-condiment.jpg,500 g,Snacks & Branded Foods
Pumpkin - Organically Grown (Loose),91.94,https://www.bigbasket.com/media/uploads/p/l/40023471_4-fresho-pumpkin-organically-grown.jpg,1 pc,Fruits & Vegetables
"Almond Drink - Unsweetened, Dairy Free",300,https://www.bigbasket.com/media/uploads/p/l/40201828_3-epigamia-almond-milk-unsweetened-dairy-free.jpg,1 L,"Bakery, Cakes & Dairy"
Baby Powder,235,https://www.bigbasket.com/media/uploads/p/l/100526377_4-himalaya-baby-baby-powder.jpg,400 g,Baby Care
Baby Powder,83,https://www.bigbasket.com/media/uploads/p/l/100014839_4-himalaya-baby-baby-powder.jpg,100 g,Baby Care
"Chicken Curry Cut - With Skin, Antibiotic Residue-Free, 12-16 Pcs",248,https://www.bigbasket.com/media/uploads/p/l/10000926_9-fresho-chicken-curry-cut-with-skin-antibiotic-residue-free-12-14-pcs.jpg,500 g,"Eggs, Meat & Fish"
"Chicken Curry Cut - With Skin, Antibiotic Residue-Free, 6 To 9 Pcs",138,https://www.bigbasket.com/media/uploads/p/l/10000927_7-fresho-chicken-curry-cut-with-skin-antibiotic-residue-free.jpg,250 g,"Eggs, Meat & Fish"
Baby Cream,270,https://www.bigbasket.com/media/uploads/p/l/40017043_4-himalaya-baby-baby-cream.jpg,200 ml,Baby Care
Baby Cream,80,https://www.bigbasket.com/media/uploads/p/l/100014837_5-himalaya-baby-baby-cream.jpg,50 ml,Baby Care
Baby Cream,150,https://www.bigbasket.com/media/uploads/p/l/100428245_6-himalaya-baby-baby-cream.jpg,100 ml,Baby Care
"Baby-Dry Diaper Pants - Small, 4-8 kg, Lotion with Aloe Vera",80,https://www.bigbasket.com/media/uploads/p/l/20004610_5-pampers-new-small-2-diaper-pants.jpg,2 pcs,Baby Care
"All-Round Protection Diaper Pants - New Baby, Up to 5 kg, Anti-Rash, Ultra Absorb, Leakage Prevention for upto 12 Hours",1049,https://www.bigbasket.com/media/uploads/p/l/40141639_7-pampers-diaper-pants-new-born.jpg,86 pcs,Baby Care
Diaper Pants - Small,399,https://www.bigbasket.com/media/uploads/p/l/20004779_15-pampers-diaper-pants-small.jpg,32 pcs,Baby Care
"All-Round Protection Diaper Pants - S, 4-8 kg, Anti-Rash, Ultra Absorb",2799,https://www.bigbasket.com/media/uploads/p/l/40178127_5-pampers-diaper-pants-super-value-box-small.jpg,224 pcs,Baby Care
Diaper Pants - Small,1199,https://www.bigbasket.com/media/uploads/p/l/40114359_8-pampers-diaper-pants-small.jpg,86 pcs,Baby Care
Diaper Pants - Small,799,https://www.bigbasket.com/media/uploads/p/l/40136607_7-pampers-diaper-pants-small.jpg,56 pcs,Baby Care
Wipes - Gentle Baby,200,https://www.bigbasket.com/media/uploads/p/l/20002825_6-himalaya-baby-wipes-gentle-baby.jpg,72 pcs,Baby Care
"Mutton - Curry Cut, From Whole Carcass Antibiotic Residue-Free, Growth Hormone-Free,10-15 pcs",778,https://www.bigbasket.com/media/uploads/p/l/40048912_4-fresho-mutton-curry-cut-from-whole-carcass-antibiotic-residue-free-growth-hormone-free-8-10-pcs.jpg,500 g,"Eggs, Meat & Fish"
"Mutton - Curry Cut, From Whole Carcass, Antibiotic Residue-Free, 28 to 34 pcs",1458,https://www.bigbasket.com/media/uploads/p/l/40048913_4-fresho-mutton-curry-cut-from-whole-carcass-8-10-pcs-antibiotic-residue-free-growth-hormone-free.jpg,1 kg,"Eggs, Meat & Fish"
"Mutton - Curry Cut, Antibiotic Residue-Free, Growth Hormone-Free, 7 To 9 pcs",416,https://www.bigbasket.com/media/uploads/p/l/40048911_4-fresho-mutton-curry-cut-antibiotic-residue-free-growth-hormone-free.jpg,250 g,"Eggs, Meat & Fish"
"Farm Eggs - Brown, Medium, Antibiotic Residue-Free",90,https://www.bigbasket.com/media/uploads/p/l/40038379_9-fresho-farm-eggs-brown-medium-antibiotic-residue-free.jpg,6 pcs,"Eggs, Meat & Fish"
"Dark Fantasy - Choco Fills, Original Filled Cookies, With Choco Crème",170,https://www.bigbasket.com/media/uploads/p/l/40077104_4-sunfeast-dark-fantasy-biscuits-cookies-choco-fills.jpg,300 g,Snacks & Branded Foods
Dark Fantasy - Choco Fills,510,https://www.bigbasket.com/media/uploads/p/l/1202647_3-sunfeast-dark-fantasy-choco-fills.jpg,3x300 g,Snacks & Branded Foods
Matar Paneer,265.12,https://www.bigbasket.com/media/uploads/p/l/1203205_2-bb-combo-matar-paneer.jpg,Combo,Fruits & Vegetables
Namkeen - Tasty Nut Masala Coated,147,https://www.bigbasket.com/media/uploads/p/l/1209792_2-tasties-namkeen-tasty-nut-masala-coated.jpg,3x150 g,Snacks & Branded Foods
Tasty Peanuts - Spice Coated,12,https://www.bigbasket.com/media/uploads/p/l/40115876_9-tasties-namkeen-tasty-peanuts.jpg,50 g,Snacks & Branded Foods
Tasty Peanuts - Spice Coated,49,https://www.bigbasket.com/media/uploads/p/l/40115877_11-tasties-namkeen-tasty-nut-masala-coated.jpg,150 g,Snacks & Branded Foods
Namkeen - Tasty Nut Masala Coated,294,https://www.bigbasket.com/media/uploads/p/l/1209798_3-tasties-namkeen-tasty-nut-masala-coated.jpg,6x150 g,Snacks & Branded Foods
Chicken Breast - Boneless 500 g + Chicken Drumstick Without Skin 500 g,637,https://www.bigbasket.com/media/uploads/p/l/1221168_1-fresho-chicken-breast-boneless-500-g-chicken-drumstick-without-skin-500-g.jpg,Combo,"Eggs, Meat & Fish"
Beetroot - Organically Grown (Loose),35.4,https://www.bigbasket.com/media/uploads/p/l/50000464_6-fresho-beetroot-organically-grown.jpg,250 g,Fruits & Vegetables
Beetroot - Organically Grown (Loose),141.59,https://www.bigbasket.com/media/uploads/p/l/50000465_6-fresho-beetroot-organically-grown.jpg,1 kg,Fruits & Vegetables
Beetroot - Organically Grown (Loose),70.79,https://www.bigbasket.com/media/uploads/p/l/40022635_5-fresho-beetroot-organically-grown.jpg,500 g,Fruits & Vegetables
